11070,370900,2000,186400,
11080,379800,1900,199600,
11090,372400,1900,188600,
11100,370400,2000,182300,
11110,373000,1900,179700,
11120,358900,1900,186800,
11130,351300,1900,177900,
11140,356000,1900,190200,
11150,363600,2000,177400,
11160,367200,1900,181700,
11170,375200,2200,186800,
11180,353500,1900,192100,
11190,352200,1900,192900,
11200,372100,1900,182800,
11210,377000,1900,181400,
11220,370300,2800,188700,
11230,360000,2000,186100,
11240,366400,1900,183300,
11250,371800,1900,194800,
11260,375300,2000,184800,
11270,369500,1900,194200,
11280,398800,2000,185900,
11290,373500,1900,190400,
11300,361800,2000,191800,
11310,372500,2000,186800,
11320,371400,2000,181600,
11330,361200,1900,186300,
11340,359800,2000,195900,
11350,357200,2000,195700,
11360,379900,2000,188600,
11370,366800,2000,188100,
11380,376600,1900,192900,
11390,370200,2000,191600,
11400,386000,2000,189500,
11410,353700,2000,188500,
11420,380400,2000,184900,
11430,384600,2000,190900,
11440,374700,2000,185100,
11450,379300,2000,194200,
11460,372700,2000,193700,
11470,353200,2000,188900,
11480,371100,2100,189300,
11490,384100,2000,188100,
11500,468100,2900,278000,
11510,371200,2000,195400,
11520,387900,2000,194400,
11530,364500,2000,193100,
11540,390200,2000,186500,
11550,388500,2000,196500,
11560,383200,2000,192600,
11570,368400,2000,190900,
11580,385000,2000,187900,
11590,384200,2000,192800,
11600,382200,2000,190100,
11610,382700,2000,186800,
11620,385700,2000,195300,
11630,384800,2100,195000,
11640,384400,2100,194900,
11650,374800,2000,190600,
11660,384000,2000,194400,
11670,389000,2100,199400,
11680,389700,2000,194600,
11690,370700,2000,196100,
11700,394500,2100,193400,
11710,379000,2000,196200,
11720,388700,2000,191800,
11730,397000,2100,200200,
11740,385500,2100,200900,
11750,386600,2000,201500,
11760,387600,2000,193100,
11770,362500,2000,196900,
11780,384900,2000,195100,
11790,386900,2000,195100,
11800,379100,2000,199500,
11810,389600,2000,199800,
11820,394200,2100,194300,
11830,391200,2000,192700,
11840,392800,2000,196000,
11850,390300,2000,195200,
11860,388900,2100,191300,
11870,390300,2000,193500,
11880,386000,2000,194500,
11890,390300,2000,199700,
11900,383100,2000,202000,
11910,403400,2100,201800,
11920,389500,2100,202100,
11930,398200,2100,201500,
11940,396300,2100,198500,
11950,408700,2100,200900,
11960,386000,2000,196400,
11970,386500,2000,196700,
11980,398800,2100,197900,
11990,394000,2000,196800,
12000,403500,2100,196900,
12010,382500,2100,203400,
12020,395300,2100,195800,
12030,403300,2100,208500,
12040,386700,2100,210000,
12050,388000,2100,205700,
12060,404100,2100,210700,
12070,389500,2100,211300,
12080,394200,2100,200900,
12090,393000,2100,205000,
12100,392400,2100,201200,
12110,394800,2100,196500,
12120,402300,2100,199300,
12130,385900,2100,207300,
12140,399400,2100,200300,
12150,402200,2100,202900,
12160,390300,2100,217000,
12170,394100,2100,200100,
12180,404600,2100,209000,
12190,399200,2100,199900,
12200,402000,2100,209000,
12210,387600,2100,199100,
12220,408300,2100,206600,
12230,393400,2200,209300,
12240,393700,2100,203700,
12250,399500,2100,202300,
12260,400600,2100,210800,
12270,400900,2200,202200,
12280,400500,2200,213100,
12290,409300,2100,200500,
12300,396500,2100,203300,
12310,394700,2100,206500,
12320,408000,2200,203000,
12330,387300,2200,207100,
12340,402200,2200,212400,
12350,399200,2200,204400,
12360,417300,2100,204600,
12370,404900,2200,201700,
12380,424900,2200,209900,
12390,399400,2100,202800,
12400,406800,2200,214000,
12410,415500,2100,204900,
12420,408700,2100,211700,
12430,405300,2100,212000,
12440,390500,2100,212800,
12450,390300,2200,213500,
12460,403700,2200,220500,
12470,395600,2100,214200,
12480,410300,2200,209200,
12490,400200,2200,208200,
12500,407900,2200,206300,
12510,404400,2100,203600,
12520,420700,2200,204000,
12530,405900,2200,215300,
12540,429200,2100,208400,
12550,402700,2200,212000,
12560,405900,2200,206400,
12570,407700,2200,209800,
12580,425900,2200,216100,
12590,420100,2200,209200,
12600,414200,2200,217700,
12610,415300,2200,219100,
12620,396800,2200,212600,
12630,415700,2200,218100,
12640,424900,2200,208000,
12650,397000,2200,217400,
12660,409900,2200,207900,
12670,409200,2200,212400,
12680,409800,2200,218500,
12690,419300,2200,215100,
12700,418500,2200,207700,
12710,415500,2200,207000,
12720,426000,2200,212200,
12730,413700,2200,211200,
12740,414900,2200,221400,
12750,430600,2200,212200,
12760,424800,2200,214800,
12770,425400,2200,208900,
12780,429900,2200,207900,
12790,422200,2200,213200,
12800,419400,2300,212600,
12810,423600,2200,214100,
12820,420100,2200,208200,
12830,413400,2200,214000,
12840,412800,2200,221900,
12850,427500,2200,220300,
12860,419500,2200,215100,
12870,415600,2200,212200,
12880,426000,2200,210500,
12890,424200,2200,216000,
12900,434000,2300,223900,
12910,425200,2200,213100,
12920,419000,2200,226700,
12930,424600,2200,219000,
12940,439700,2200,219200,
12950,405500,2200,211800,
12960,436100,2300,217100,
12970,423900,2300,218700,
12980,424100,2300,232100,
12990,427700,2300,219200,
13000,425000,2200,213600,
13010,411600,2200,217000,
13020,427700,2200,213400,
13030,431200,2200,218900,
13040,436600,2300,222100,
13050,429800,2200,231300,
13060,539800,3300,314800,
13070,518700,3300,319000,
13080,519100,3300,316900,
13090,537000,3300,322000,
13100,527900,3300,318100,
13110,533300,3300,322500,
13120,533600,3300,319500,
13130,542400,3300,321300,
13140,539000,3300,321500,
13150,534800,3300,318300,
13160,466500,2300,222600,
13170,425600,2200,228000,
13180,438800,2400,230300,
13190,439400,2300,228600,
13200,479600,2400,221500,
13210,432100,2300,230300,
13220,438400,2200,233700,
13230,431700,2300,218700,
13240,432000,2300,234100,
13250,426500,2300,228600,
13260,412200,2300,231000,
13270,436400,2300,226500,
13280,437800,2300,231100,
13290,445500,2300,241000,
13300,428900,2300,231500,
13310,417400,2300,231200,
13320,436900,2300,233300,
13330,425900,2300,229100,
13340,440700,2400,227900,
13350,433900,2300,217600,
13360,429900,2400,221800,
13370,440900,2300,229700,
13380,431300,2300,228200,
13390,443900,2300,227400,
13400,428100,2300,274500,
13410,475600,3600,333300,
13420,440400,2500,230400,
13430,448300,2300,238600,
13440,436600,2400,237700,
13450,443700,2300,235900,
13460,435400,2300,238000,
13470,440700,2300,231000,
13480,443700,2300,233700,
13490,434200,2300,241900,
13500,449700,2300,227400,
13510,440500,2300,223500,
13520,444900,2300,239800,
13530,445100,2400,234300,
13540,441900,2300,231000,
13550,465800,2300,230000,
13560,446800,2400,234800,
13570,451100,2300,230600,
13580,451100,2400,234600,
13590,441300,2300,228700,
13600,440000,2400,229800,
13610,450800,2400,228200,
13620,422000,2300,227100,
13630,459300,2400,289000,
13640,458900,2300,234100,
13650,432500,2300,228200,
13660,443900,2400,226700,
13670,449000,2300,227500,
13680,448400,2300,240800,
13690,439700,2400,243600,
13700,451700,2300,229200,
13710,451000,2400,232100,
13720,456400,2300,229800,
13730,457800,3300,234800,
13740,439100,2400,230600,
13750,452300,2300,228900,
13760,460300,2400,227600,
13770,451000,2400,234200,
13780,460700,2300,245500,
13790,442100,2400,231900,
13800,455100,2400,236900,
13810,453400,2300,234800,
13820,448700,2400,233600,
13830,431900,2400,256900,
13840,457500,2400,238900,
13850,458300,2400,231600,
13860,449900,2400,240400,
13870,440100,2400,236400,
13880,457500,2400,240400,
13890,462800,2400,238800,
13900,457500,2300,244100,
13910,472100,2400,251900,
13920,458600,2400,241400,
13930,454500,2300,235200,
13940,601300,3500,344500,
13950,569300,3500,348600,
13960,550800,3500,338300,
13970,565100,3500,338800,
13980,562400,3500,341800,
13990,563800,3600,343300,
14000,560300,3500,343900,
14010,573800,3500,357100,
14020,573600,3600,264800,
14030,464500,2400,282100,
14040,466000,2400,235000,
14050,444000,2400,232800,
14060,472400,2400,242900,
14070,459000,2400,240300,
14080,462400,2500,238000,
14090,476700,2400,251700,
14100,477800,2400,246400,
14110,460000,2400,240600,
14120,448600,2400,247100,
14130,469800,2400,249600,
14140,464400,2500,235800,
14150,469800,2500,245600,
14160,474400,2400,236900,
14170,456300,2400,242800,
14180,470300,2400,244300,
14190,468200,2400,241500,
14200,458800,2400,239100,
14210,470800,2400,243000,
14220,458100,2500,242000,
14230,479500,3500,253900,
14240,475700,2600,236000,
14250,466900,2500,259000,
14260,460600,2500,249200,
14270,467500,2400,244600,
14280,470300,2500,241600,
14290,482100,2400,243700,
14300,467700,2400,241600,
14310,473300,2500,241100,
14320,483000,2500,244600,
14330,466200,2500,242200,
14340,466100,2400,254000,
14350,464200,2500,255000,
14360,477300,2500,247700,
14370,473400,2500,250000,
14380,454400,2400,244800,
14390,470900,2500,248800,
14400,468300,2400,250900,
14410,455900,2400,248500,
14420,471700,2500,253200,
14430,481700,2500,357500,
14440,499100,2500,261300,
14450,494100,2600,249200,
14460,468200,2500,241000,
14470,500700,2500,248600,
14480,477800,2400,246600,
14490,465700,2500,248000,
14500,479700,2500,257500,
14510,483100,2500,248100,
14520,474800,2500,254800,
14530,485600,2500,259600,
14540,465600,2500,253500,
14550,496800,2500,261700,
14560,482700,2400,255000,
14570,484000,2500,246000,
14580,474500,2500,260600,
14590,484300,3000,248300,
14600,470000,2500,256500,
14610,477400,2500,249600,
14620,491700,2500,254600,
14630,474200,2500,257500,
14640,510000,2700,260100,
14650,461600,2500,262300,
14660,483600,2500,247500,
14670,485600,2500,257300,
14680,463200,2600,252200,
14690,492700,2500,249000,
14700,482900,2500,256600,
14710,484700,2500,253300,
14720,487100,2500,250900,
14730,485200,2500,257200,
14740,504400,2600,250000,
14750,489200,2500,248100,
14760,477900,3300,258800,
14770,488400,2500,253700,
14780,498800,2500,258000,
14790,482800,2500,270600,
14800,470200,2500,263000,
14810,488600,2500,263900,
14820,507100,2600,260200,
14830,493600,2600,261900,
14840,498300,4300,268600,
14850,500400,2600,252800,
14860,473300,2600,252500,
14870,486700,2600,262500,
14880,506900,2600,251300,
14890,494700,2500,263000,
14900,507700,2600,255900,
14910,493600,2500,254700,
14920,489600,2500,262900,
14930,487600,2600,249800,
14940,482900,2600,258500,
14950,476500,2600,259900,
14960,476700,2800,258000,
14970,485800,2600,257200,
14980,483700,2600,262300,
14990,498600,2600,257000,
15000,503900,2600,255600,
15010,486000,2500,257900,
15020,495600,2600,260900,
15030,528600,2600,259200,
15040,488200,2600,267600,
15050,504500,2500,259600,
15060,480500,2600,253400,
15070,506300,2600,260600,
15080,493600,2600,258000,
15090,499400,2500,257800,
15100,505300,2600,257000,
15110,492200,2600,261900,
15120,495300,2600,263800,
15130,506700,2600,273300,
15140,505600,2600,257400,
15150,497400,2600,260900,
15160,505300,2600,268400,
15170,519200,2600,254500,
15180,525200,2600,263100,
15190,496600,2500,275300,
15200,502500,2600,278800,
15210,515300,2600,260700,
15220,548400,4600,409000,
15230,693900,2700,282600,
15240,506400,2600,262500,
15250,507400,2700,267600,
15260,513900,2500,261500,
15270,483100,2600,261400,
15280,642300,3800,382700,
15290,630400,3900,400300,
15300,628600,3800,333600,
15310,492300,2600,259600,
15320,503100,2600,274100,
15330,513800,2900,285900,
15340,505700,2600,267700,
15350,515500,2600,265100,
15360,504400,2600,280600,
15370,499700,2700,269500,
15380,502600,2700,265300,
15390,520100,2600,326100,
15400,521800,2700,262200,
15410,530100,2800,275200,
15420,519000,2600,263000,
15430,516000,2700,268700,
15440,556500,2800,292000,
15450,519100,2700,277000,
15460,511900,2600,279500,
15470,501100,2700,264800,
15480,526400,2600,272700,
15490,522000,2800,297200,
15500,529500,2700,263700,
15510,520600,2700,271900,
15520,523100,2600,281200,
15530,505900,2600,271800,
15540,516800,2700,273800,
15550,517300,2600,277900,
15560,508900,2700,264000,
15570,520400,2700,275000,
15580,575500,3300,377700,
15590,683000,4300,417500,
15600,614900,2700,287600,
15610,502500,2700,269900,
15620,516000,2700,274200,
15630,574400,2700,273100,
15640,502300,2700,266000,
15650,531400,2700,295000,
15660,517100,2700,278000,
15670,518900,2700,265500,
15680,512000,2600,277700,
15690,517400,2600,284000,
15700,525100,2700,286900,
15710,544100,2700,277700,
15720,522300,2700,271700,
15730,518300,2700,269100,
15740,526600,2700,271900,
15750,515700,2700,280300,
15760,535500,2900,275700,
15770,540000,2700,294900,
15780,502900,2700,286300,
15790,506300,2700,278800,
15800,501400,2700,331800,
15810,654100,2800,291100,
15820,522200,2700,280500,
15830,511000,2700,275700,
15840,520400,2700,272300,
15850,525700,2700,278900,
15860,516000,2700,272200,
15870,536600,2700,280700,
15880,541500,2700,285700,
15890,532300,2700,276800,
15900,527800,2700,279300,
15910,525000,2700,282000,
15920,516900,2700,286600,
15930,522300,2700,290700,
15940,563000,2900,290700,
15950,549400,4000,325800,
15960,534000,2700,292500,
15970,1178800,9200,472000,
15980,1000700,5600,427700,
15990,570300,2900,341900,
16000,574700,4200,432200,
16010,734200,3800,387900,
16020,656000,4200,349700,
16030,697900,6500,442800,
16040,727000,4500,427400,
16050,747800,5000,450400,
16060,714300,6600,440200,
16070,733000,5900,998600,
16080,1380400,6000,818500,
16090,743300,5400,474200,
16100,900100,6500,469500,
16110,700000,3000,280500,
16120,522600,6200,277000,
16130,536400,2800,285100,
16140,546900,2800,289300,
16150,533500,2700,288500,
16160,531600,2700,284700,
16170,560900,2900,279600,
16180,540100,3000,276800,
16190,539900,4100,404200,
16200,538200,3000,286900,
16210,536600,2800,335400,
16220,687000,4500,406900,
16230,681400,3000,416500,
16240,732800,3600,454500,
16250,794800,5300,467600,
16260,646900,2900,307100,
16270,556300,2800,288400,
16280,541300,2700,308100,
16290,534700,2700,318200,
16300,545700,2800,278900,
16310,548800,2800,279200,
16320,547900,2800,289700,
16330,551100,2800,294900,
16340,568000,2900,289600,
16350,540500,2800,289500,
16360,546000,2900,312500,
16370,535400,2800,320300,
16380,560700,3400,295200,
16390,538600,3000,284900,
16400,650400,2800,291500,
16410,545300,2900,317300,
16420,540500,2800,294700,
16430,542300,5300,304000,
16440,530600,2900,296300,
16450,543900,3900,318100,
16460,570200,2900,281200,
16470,530000,2800,282600,
16480,551500,2800,289600,
16490,530400,2800,298100,
16500,537200,2800,295200,
16510,545100,2800,295300,
16520,541200,2800,285300,
16530,570100,2800,285200,
16540,550400,2900,289800,
16550,594600,2900,293400,
16560,610000,3000,297200,
16570,549800,2800,288900,
16580,729100,2900,292500,
16590,685900,2800,294300,
16600,541900,2800,279900,
16610,531200,2800,292000,
16620,573900,2800,285500,
16630,578700,2900,290600,
16640,653500,2900,280100,
16650,541400,2800,299200,
16660,565900,4100,289400,
16670,581600,3000,287100,
16680,547200,2800,287000,
16690,553800,2900,286200,
16700,554400,2800,291900,
16710,553400,2900,288700,
16720,545500,3000,292600,
16730,574800,43700,290400,
16740,571500,2900,283500,
16750,557700,2900,292200,
16760,756800,2900,281200,
16770,539800,2900,284700,
16780,568800,2900,288900,
16790,609800,2900,389200,
16800,557200,2900,290000,
16810,543800,2900,292400,
16820,549400,2900,299900,
16830,569200,3000,281600,
16840,540600,2800,287100,
16850,555300,2900,287300,
16860,581100,2900,284800,
16870,551800,2800,289300,
16880,549100,2900,387100,
16890,576600,2900,349500,
16900,597700,2900,292300,
16910,578800,2900,288400,
16920,714300,3000,386700,
16930,670100,2900,325500,
16940,569000,2900,299100,
16950,564400,2800,293900,
16960,559700,2900,287200,
16970,579700,2900,306000,
16980,577300,2900,294300,
16990,564800,3000,425300,
17000,693200,3900,330300,
17010,545100,2900,295400,
17020,559700,2900,289800,
17030,546800,2900,287700,
17040,577300,2900,293200,
17050,610300,3300,290100,
17060,602200,3000,287900,
17070,535300,2900,296900,
17080,575200,2900,286800,
17090,571800,2900,291600,
17100,540400,2900,287100,
17110,579000,2900,296500,
17120,550200,2900,310400,
17130,569200,2900,294700,
17140,552700,2900,298300,
17150,709700,4900,323200,
17160,563800,2900,289300,
17170,567900,2900,297800,
17180,568500,2900,296200,
17190,563800,2900,285100,
17200,551500,2900,351600,
17210,710600,3200,338000,
17220,613000,4300,308000,
17230,565100,2900,296100,
17240,580800,2900,305900,
17250,577200,2900,301600,
17260,575100,2900,305600,
17270,561400,3000,304900,
17280,569500,2900,290100,
17290,558900,2900,306300,
17300,595100,2900,299900,
17310,566400,2900,295100,
17320,564500,3000,296800,
17330,560600,2900,300600,
17340,573800,3000,302500,
17350,573100,2900,304300,
17360,582700,2900,300300,
17370,578600,3000,310000,
17380,585900,3000,309300,
17390,581800,3000,298700,
17400,580400,2900,303400,
17410,562500,2900,324000,
17420,563600,2900,293700,
17430,570900,2900,295100,
17440,569300,2900,290100,
17450,558200,2900,307200,
17460,584700,2900,293400,
17470,573100,2900,299300,
17480,590100,2900,297300,
17490,551900,3000,304300,
17500,569400,2900,296100,
17510,579300,3000,293100,
17520,581400,3000,300800,
17530,584700,2900,294300,
17540,740100,4300,438500,
17550,635400,3000,317200,
17560,604200,3000,315800,
17570,580700,2900,316100,
17580,589200,3000,310600,
17590,584700,2900,302300,
17600,566300,3000,318400,
17610,595300,3000,316500,
17620,580800,3000,307100,
17630,588500,3000,313000,
17640,579500,3000,302700,
17650,587400,2900,317900,
17660,587000,2900,300500,
17670,557500,3000,300200,
17680,561600,3000,302900,
17690,566500,3000,406400,
17700,789000,5300,355200,
17710,588100,2900,304100,
17720,585700,3000,302600,
17730,596800,3000,314500,
17740,592500,3000,315600,
17750,568300,3000,324800,
17760,573300,3000,305800,
17770,589200,2900,306500,
17780,578000,3000,300200,
17790,564400,3000,306200,
17800,589000,3000,308100,
17810,590700,3000,306900,
17820,580300,3000,307800,
17830,602500,3000,304700,
17840,595200,3000,307100,
17850,583300,4100,309000,
17860,609200,3000,298800,
17870,594000,3000,314200,
17880,604200,3000,300700,
17890,604100,3000,301100,
17900,598200,3100,304800,
17910,604300,3500,309300,
17920,604300,3000,306000,
17930,577600,3100,296900,
17940,589800,3000,307600,
17950,594900,3000,314800,
17960,611200,3100,306600,
17970,585600,3000,315900,
17980,600800,3000,309800,
17990,592500,3000,304800,
18000,575700,3000,302800,
18010,622000,3200,313300,
18020,623600,3100,310700,
18030,603100,3100,313400,
18040,597900,3100,304800,
18050,578000,3000,306200,
18060,592000,3100,302200,
18070,598300,3100,310000,
18080,601700,3100,305800,
18090,599400,3100,307600,
18100,597000,3100,319200,
18110,571100,3000,316900,
18120,617000,3000,309400,
18130,610300,3100,313600,
18140,580200,3000,308200,
18150,576300,3100,302700,
18160,602800,3100,311600,
18170,626700,3400,322500,
18180,595900,3200,314100,
18190,607800,3100,314300,
18200,602700,3100,319500,
18210,609500,3100,310600,
18220,605900,3100,313400,
18230,617300,3100,310400,
18240,593000,3100,319800,
18250,612400,3000,314000,
18260,584100,3100,320300,
18270,641600,3100,319500,
18280,582900,3100,320300,
18290,604300,3000,314300,
18300,586800,3000,306500,
18310,606100,3000,316400,
18320,578400,3100,330100,
18330,645700,3100,399600,
18340,610100,3100,315000,
18350,605400,3100,314600,
18360,601300,3100,313400,
18370,586400,3100,307200,
18380,609400,3100,321800,
18390,616200,3100,324300,
18400,605800,3100,306900,
18410,642900,3100,306500,
18420,611500,3100,316200,
18430,587300,3100,318700,
18440,607100,3100,319100,
18450,605800,3100,318500,
18460,598600,3100,335200,
18470,631500,3100,327300,
18480,741600,7600,318000,
18490,694200,3200,312100,
18500,615800,6100,315100,
18510,641200,3200,319400,
18520,613100,3200,313600,
18530,621800,3100,318500,
18540,601500,3000,343400,
18550,602500,3100,316100,
18560,638300,3200,314700,
18570,613900,3100,314000,
18580,605500,3200,321300,
18590,598400,3200,330200,
18600,614200,3100,323600,
18610,628400,3200,324200,
18620,611900,3100,313300,
18630,606200,3500,323100,
18640,620600,3200,320500,
18650,637300,3100,323500,
18660,619100,3200,324000,
18670,609000,3200,315500,
18680,637300,3100,319800,
18690,616200,3200,315100,
18700,602100,3100,327600,
18710,618400,3100,323300,
18720,635900,3100,318000,
18730,609900,3100,316200,
18740,615700,3200,323000,
18750,624800,3100,323300,
18760,599900,3100,326500,
18770,633600,3200,336000,
18780,656600,3200,334100,
18790,629200,3200,318400,
18800,638200,3200,318800,
18810,611800,3200,326300,
18820,639900,3500,332900,
18830,628000,3200,318800,
18840,625300,3100,317100,
18850,636400,3200,325800,
18860,614300,3200,330900,
18870,605600,3100,330400,
18880,617400,3200,331900,
18890,612300,3200,316400,
18900,635800,3200,321900,
18910,631400,3200,331800,
18920,641200,3300,329800,
18930,625800,3200,323000,
18940,669200,3300,328900,
18950,626000,3200,331500,
18960,630800,3200,321200,
18970,624300,4100,333600,
18980,636500,3200,327700,
18990,632100,3200,335600,
19000,622700,3200,325000,
19010,625600,3200,322800,
19020,614500,3200,344400,
19030,627800,3200,318700,
19040,634400,3200,330400,
19050,617000,3200,343900,
19060,639700,3200,330400,
19070,638100,3200,344900,
19080,718800,6500,383700,
19090,786800,4800,477500,
19100,773500,4800,468900,
19110,772000,4800,475000,
19120,801800,4800,469400,
19130,789400,4800,469900,
19140,791200,4800,475500,
19150,797600,4800,477800,
19160,797300,4800,477700,
19170,809800,4800,478600,
19180,785700,4800,476100,
19190,632400,3200,349900,
19200,672800,5400,498500,
19210,840700,4100,486500,
19220,635800,3200,331900,
19230,609400,3200,329800,
19240,632100,3200,323200,
19250,624000,3300,345400,
19260,603200,3200,323000,
19270,639100,3200,330500,
19280,650200,3300,340500,
19290,623600,3300,334500,
19300,596700,3200,327000,
19310,649900,3300,339300,
19320,649500,3300,361200,
19330,641000,3200,327400,
19340,644400,3200,325900,
19350,636500,3200,327100,
19360,637300,3300,325300,
19370,638800,3300,336000,
19380,638400,3200,332200,
19390,645900,3300,341700,
19400,643200,3300,332000,
19410,645700,3300,338700,
19420,654000,3300,338900,
19430,643100,3300,344000,
19440,623700,3200,331600,
19450,636900,3200,352000,
19460,643000,3300,341800,
19470,631500,3200,328400,
19480,633400,3300,338400,
19490,671400,3400,355000,
19500,660700,3300,343200,
19510,639300,3300,327300,
19520,641800,3300,332400,
19530,662000,3200,337900,
19540,630300,3300,346800,
19550,645800,3300,349300,
19560,657200,3300,348000,
19570,652600,3200,329900,
19580,650100,3200,332900,
19590,674700,3300,356000,
19600,645700,3300,343300,
19610,630600,3300,354800,
19620,641100,3300,336300,
19630,647600,3300,336300,
19640,664900,3300,329300,
19650,668700,3300,336800,
19660,627700,3300,334500,
19670,648000,3300,340000,
19680,625400,3300,331800,
19690,635000,3300,332300,
19700,668800,3300,336900,
19710,644800,3300,340600,
19720,663400,3400,346300,
19730,655200,3300,331200,
19740,652400,3300,340800,
19750,644600,3300,345700,
19760,661200,3200,341700,
19770,636800,3300,337600,
19780,660900,3300,343000,
19790,672200,3300,346500,
19800,675400,3400,341900,
19810,653300,3300,337500,
19820,666700,3300,346000,
19830,652800,3300,340100,
19840,652100,3300,332600,
19850,657500,3400,338800,
19860,662600,3400,342700,
19870,655600,3400,354300,
19880,660200,3400,332200,
19890,671300,3400,334900,
19900,665700,3300,343100,
19910,670900,3400,344700,
19920,672000,3300,344000,
19930,665200,3300,346500,
19940,677600,3400,339800,
19950,645600,3400,357300,
19960,646800,3400,347700,
19970,672500,3300,342100,
19980,682500,3400,335300,
19990,686600,3400,355600,
20000,665300,3400,335100,
20010,654200,3400,345600,
20020,690800,3400,344700,
20030,659200,3300,347400,
20040,654300,3400,366100,
20050,679300,3400,348300,
20060,680400,3400,348200,
20070,691700,3700,348000,
20080,683800,3400,351200,
20090,659800,3400,380700,
20100,674900,3400,362600,
20110,666200,3400,343200,
20120,660400,3400,359400,
20130,673500,3300,349400,
20140,675900,3400,353700,
20150,670900,3400,372500,
20160,663100,3400,365800,
20170,638100,3400,346700,
20180,670400,3300,349000,
20190,662000,3400,354800,
20200,671200,3400,351400,
20210,671200,3400,354800,
20220,666900,5000,498900,
20230,758300,3400,346500,
20240,675800,3400,359900,
20250,673600,3400,349300,
20260,665700,3400,348600,
20270,653600,3400,348200,
20280,640700,3400,352200,
20290,658600,3400,349300,
20300,663700,3300,340800,
20310,670400,3300,347600,
20320,677400,3400,362900,
20330,657400,3400,349100,
20340,679200,3400,354700,
20350,673100,3700,353900,
20360,669500,3400,352500,
20370,683300,3400,343200,
20380,687500,3400,343900,
20390,669100,3400,364100,
20400,664300,3400,346700,
20410,689800,3400,368900,
20420,681600,3500,349400,
20430,681700,3500,342200,
20440,682000,3400,346400,
20450,680700,3400,344000,
20460,667900,3400,352900,
20470,665800,3400,348000,
20480,670600,3400,346800,
20490,664300,3600,354100,
20500,686700,3400,362800,
20510,670100,3400,355400,
20520,698500,3500,356700,
20530,686300,3400,346500,
20540,679800,3400,365800,
20550,700700,3400,347500,
20560,674700,3400,356600,
20570,684400,3400,354200,
20580,691900,3400,361000,
20590,691800,3400,358000,
20600,678500,3500,353500,
20610,667700,3500,355800,
20620,682700,3400,365600,
20630,679600,3400,371600,
20640,670600,3500,351300,
20650,697200,3500,348700,
20660,701200,3400,358200,
20670,670800,3400,354600,
20680,676800,3500,359600,
20690,704400,3400,352700,
20700,698900,3400,359100,
20710,690100,3500,372300,
20720,663400,3500,370200,
20730,690700,3500,362600,
20740,688200,3500,359500,
20750,711600,3500,349300,
20760,681800,3400,374000,
20770,704100,3400,356500,
20780,694500,3500,364900,
20790,700400,3500,347900,
20800,692200,3500,349100,
20810,663600,3400,349600,
20820,707300,3500,349800,
20830,723000,3600,356300,
20840,709300,3500,355200,
20850,692500,3500,388100,
20860,692100,3500,363600,
20870,702700,3400,353700,
20880,698600,3500,356800,
20890,692000,3500,362000,
20900,694400,3500,371900,
20910,691500,3500,351200,
20920,696000,3500,366800,
20930,699300,3500,363900,
20940,711800,3500,364900,
20950,699000,3500,360200,
20960,687400,3500,355400,
20970,707500,3500,360200,
20980,741400,3500,371100,
20990,699400,3500,364600,
21000,696600,3500,351700,
21010,708500,3500,357300,
21020,671100,3600,361900,
21030,705900,3500,391300,
21040,839400,4500,369800,
21050,673100,3500,368900,
21060,707300,3500,356500,
21070,687600,3500,363000,
21080,681700,3500,364100,
21090,703800,3500,383700,
21100,694400,3500,374400,
21110,698800,3500,362500,
21120,694000,3500,363200,
21130,691900,3500,357600,
21140,690500,3600,354900,
21150,708100,3500,375000,
21160,710800,3500,358900,
21170,703500,3600,364200,
21180,706000,3500,372500,
21190,704300,3600,371700,
21200,723300,3600,361400,
21210,704400,3500,372400,
21220,722800,3500,364900,
21230,698500,3600,375800,
21240,682600,3600,372100,
21250,693600,3500,364700,
21260,689700,3600,360700,
21270,695000,3600,356400,
21280,662300,3500,368300,
21290,707700,4500,378900,
21300,732400,3500,391700,
21310,715000,3600,359300,
21320,711200,3600,369400,
21330,698600,3600,366000,
21340,706400,3600,379300,
21350,694000,3600,369400,
21360,698700,3500,377400,
21370,711600,3600,372300,
21380,727700,3500,365700,
21390,690200,3600,386400,
21400,712900,3500,363600,
21410,729800,3600,370800,
21420,698500,3600,373900,
21430,691300,3500,365600,
21440,718500,3500,365800,
21450,724400,3600,370100,
21460,721300,3700,376000,
21470,708900,3600,363300,
21480,736100,3600,384500,
21490,728800,3600,366400,
21500,706700,3600,368100,
21510,697500,3600,369100,
21520,714900,3600,367700,
21530,697500,3600,373700,
21540,697000,3600,380100,
21550,722200,3600,375700,
21560,713400,3600,372500,
21570,715300,3900,402600,
21580,726000,3600,380200,
21590,716600,3600,397600,
21600,739900,3600,382000,
21610,711800,3600,396700,
21620,713200,3600,362500,
21630,698400,3600,376700,
21640,714000,3600,376700,
21650,726400,3600,415900,
21660,719500,3600,382900,
21670,740900,3600,370200,
21680,717600,3600,415100,
21690,709300,3600,367200,
21700,719500,3700,384600,
21710,694900,3600,374900,
21720,727700,3600,383000,
21730,739100,4500,371800,
21740,730700,3700,369700,
21750,693900,3600,371400,
21760,721600,3600,366100,
21770,686400,3600,375900,
21780,705000,3600,378400,
21790,708700,3600,380800,
21800,710900,3600,372500,
21810,702100,3700,378300,
21820,753300,3600,376800,
